model_id,location,origin_date,horizon,target_end_date,target,output_type,output_type_id,value
nfidd-diff,HHS Region 5,2016-03-12,3,2016-04-02,ili perc,quantile,0.8,1.4142541461653473
nfidd-diff,HHS Region 5,2016-03-12,3,2016-04-02,ili perc,quantile,0.85,1.4864093990112925
nfidd-diff,HHS Region 5,2016-03-12,3,2016-04-02,ili perc,quantile,0.9,1.6910905253422506
nfidd-diff,HHS Region 5,2016-03-12,3,2016-04-02,ili perc,quantile,0.95,1.8488756465394989
nfidd-diff,HHS Region 5,2016-03-12,3,2016-04-02,ili perc,quantile,0.975,2.0377021527857266
nfidd-diff,HHS Region 5,2016-03-12,3,2016-04-02,ili perc,quantile,0.99,2.2237545907731273
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.01,0.33895407837669467
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.025,0.44341625249879124
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.05,0.517572983833471
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.1,0.5992296337146417
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.15,0.6983454067997961
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.2,0.7115308518739318
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.25,0.773468695374425
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.3,0.8036930505821259
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.35,0.8429102314630954
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.4,0.8938480893666203
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.45,0.9168182023437492
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.5,0.9630211390835745
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.55,1.0012524996000445
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.6,1.0334380890368948
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.65,1.085601609018457
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.7,1.1563465691609587
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.75,1.307616467834917
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.8,1.414254146210966
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.85,1.4864093992801255
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.9,1.6910905252975048
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.95,1.8488756465977867
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.975,2.037702152884053
nfidd-diff,HHS Region 5,2016-03-12,4,2016-04-09,ili perc,quantile,0.99,2.2237545906438676
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.01,0.33895407421243245
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.025,0.44341624893285103
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.05,0.5175729814829606
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.1,0.5992296207468162
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.15,0.6983454006622138
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.2,0.7115308462082713
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.25,0.7734686928744049
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.3,0.8036930483241922
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.35,0.8429102287544206
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.4,0.8938480826332535
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.45,0.9168181976989713
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.5,0.9630211357119884
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.55,1.001252495269187
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.6,1.0334380832699575
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.65,1.0856016050231587
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.7,1.1563465646119258
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.75,1.3076164571825608
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.8,1.4142541396624388
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.85,1.4864093819501298
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.9,1.6910905211235057
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.95,1.8488756368319703
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.975,2.037702147270965
nfidd-diff,HHS Region 6,2016-03-12,1,2016-03-19,ili perc,quantile,0.99,2.2237545801810557
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.01,0.33895407424836277
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.025,0.44341624890363035
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.05,0.5175729814910498
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.1,0.5992296208215768
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.15,0.698345400745561
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.2,0.7115308461620601
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.25,0.7734686928789367
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.3,0.8036930483265877
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.35,0.8429102287787547
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.4,0.893848082528011
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.45,0.9168181977524523
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.5,0.9630211357227462
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.55,1.001252495062721
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.6,1.0334380832295869
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.65,1.0856016050397599
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.7,1.1563465645860787
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.75,1.3076164573242517
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.8,1.4142541396101236
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.85,1.4864093817354918
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.9,1.6910905210639366
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.95,1.8488756366533665
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.975,2.03770214725524
nfidd-diff,HHS Region 6,2016-03-12,2,2016-03-26,ili perc,quantile,0.99,2.223754580209394
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.01,0.3389540743041523
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.025,0.4434162489014197
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.05,0.5175729815020402
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.1,0.5992296205964194
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.15,0.6983454007346835
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.2,0.7115308461273466
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.25,0.7734686928930481
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.3,0.8036930483188219
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.35,0.842910228761724
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.4,0.8938480825636832
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.45,0.9168181977473677
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.5,0.9630211357436866
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.55,1.001252495092
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.6,1.0334380831698364
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.65,1.0856016050915345
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.7,1.1563465646068463
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.75,1.3076164572838707
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.8,1.4142541396074546
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.85,1.4864093817303887
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.9,1.6910905210245668
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.95,1.8488756367461965
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.975,2.0377021472749473
nfidd-diff,HHS Region 6,2016-03-12,3,2016-04-02,ili perc,quantile,0.99,2.2237545801861467
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.01,0.3389540743473385
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.025,0.4434162488760982
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.05,0.5175729814871095
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.1,0.5992296206071538
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.15,0.6983454006143197
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.2,0.7115308462646875
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.25,0.7734686928739807
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.3,0.8036930483187555
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.35,0.8429102287703881
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.4,0.8938480825764445
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.45,0.9168181978051235
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.5,0.9630211356997279
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.55,1.0012524951305082
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.6,1.033438083163527
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.65,1.0856016051115032
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.7,1.1563465646398663
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.75,1.3076164573446485
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.8,1.414254139568984
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.85,1.4864093815529433
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.9,1.691090521036058
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.95,1.8488756367237018
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.975,2.0377021473679253
nfidd-diff,HHS Region 6,2016-03-12,4,2016-04-09,ili perc,quantile,0.99,2.2237545802937237
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.01,0.3389540766302883
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.025,0.4434162509299995
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.05,0.5175729828458809
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.1,0.599229628138729
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.15,0.6983454042643333
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.2,0.7115308497072418
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.25,0.7734686943982827
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.3,0.8036930495786374
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.35,0.8429102301453888
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.4,0.8938480861710812
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.45,0.9168182003489188
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.5,0.9630211378008389
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.55,1.0012524978787887
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.6,1.0334380863971648
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.65,1.0856016073973347
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.7,1.1563465671347337
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.75,1.3076164631949398
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.8,1.4142541435966391
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.85,1.4864093916302168
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.9,1.6910905233512736
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.95,1.8488756427415869
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.975,2.037702150574073
nfidd-diff,HHS Region 7,2016-03-12,1,2016-03-19,ili perc,quantile,0.99,2.22375458600826
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.01,0.33895407664592536
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.025,0.4434162509273063
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.05,0.5175729828182729
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.1,0.5992296282919504
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.15,0.6983454042557031
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.2,0.7115308497740658
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.25,0.7734686943718085
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.3,0.8036930495969004
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.35,0.8429102300980318
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.4,0.8938480862419189
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.45,0.9168182003992509
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.5,0.9630211378133372
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.55,1.0012524978520623
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.6,1.033438086375941
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.65,1.0856016074467858
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.7,1.1563465671015998
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.75,1.307616463236381
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.8,1.414254143516466
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.85,1.4864093917973484
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.9,1.6910905233536122
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.95,1.8488756425501465
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.975,2.037702150593356
nfidd-diff,HHS Region 7,2016-03-12,2,2016-03-26,ili perc,quantile,0.99,2.223754585917759
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.01,0.3389540766465661
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.025,0.443416250956034
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.05,0.517572982809876
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.1,0.5992296284810419
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.15,0.6983454041997017
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.2,0.7115308496651817
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.25,0.77346869436361
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.3,0.8036930496074957
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.35,0.8429102300860687
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.4,0.8938480861763713
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.45,0.9168182004133995
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.5,0.9630211378158047
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.55,1.001252497827192
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.6,1.0334380864488346
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.65,1.0856016074923718
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.7,1.1563465670934479
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.75,1.3076164633237672
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.8,1.4142541434990314
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.85,1.4864093916554846
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.9,1.6910905233932023
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.95,1.8488756426462585
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.975,2.0377021506432853
nfidd-diff,HHS Region 7,2016-03-12,3,2016-04-02,ili perc,quantile,0.99,2.2237545856517347
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.01,0.338954076685696
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.025,0.4434162508992905
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.05,0.5175729828353615
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.1,0.5992296287677927
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.15,0.6983454042705479
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.2,0.7115308497802864
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.25,0.7734686943326071
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.3,0.803693049604665
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.35,0.842910230066701
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.4,0.8938480861436207
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.45,0.9168182004282743
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.5,0.963021137811962
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.55,1.00125249786212
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.6,1.033438086454314
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.65,1.0856016074761594
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.7,1.1563465671404933
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.75,1.3076164633602654
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.8,1.414254143494583
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.85,1.4864093918392924
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.9,1.6910905233760516
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.95,1.8488756424913926
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.975,2.0377021507432276
nfidd-diff,HHS Region 7,2016-03-12,4,2016-04-09,ili perc,quantile,0.99,2.223754585626911
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.01,0.3389540774321001
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.025,0.44341625157200143
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.05,0.5175729834011213
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.1,0.599229630695975
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.15,0.698345405872432
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.2,0.7115308508643455
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.25,0.7734686947705081
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.3,0.8036930499922328
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.35,0.8429102309540047
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.4,0.8938480878559465
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.45,0.9168182012374129
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.5,0.9630211382946542
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.55,1.001252498798402
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.6,1.0334380876917988
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.65,1.0856016080686455
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.7,1.1563465680834675
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.75,1.3076164652885456
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.8,1.4142541448026837
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.85,1.4864093954454671
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.9,1.6910905245140702
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.95,1.8488756450250539
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.975,2.0377021515935736
nfidd-diff,HHS Region 8,2016-03-12,1,2016-03-19,ili perc,quantile,0.99,2.223754588870716
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.01,0.3389540773730736
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.025,0.44341625154275066
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.05,0.5175729833864662
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.1,0.5992296304983573
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.15,0.6983454059599601
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.2,0.7115308508851754
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.25,0.7734686948144092
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.3,0.8036930499760975
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.35,0.8429102309354481
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.4,0.8938480877911403
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.45,0.9168182012454802
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.5,0.9630211382943754
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.55,1.0012524987959235
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.6,1.0334380876953257
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.65,1.0856016080901572
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.7,1.1563465681265237
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.75,1.3076164652239346
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.8,1.414254144792222
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.85,1.48640939566114
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.9,1.6910905245281718
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.95,1.8488756449654922
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.975,2.0377021515987286
nfidd-diff,HHS Region 8,2016-03-12,2,2016-03-26,ili perc,quantile,0.99,2.2237545887661083
